"Story","Title","Result","Date","Stability","Duration (s)"
"As a user on category thread","User get thread category","FAILURE","2022-07-13T14:59:03.9226234+07:00[Asia/Bangkok]","0.0","0.69"
"As a user on category thread","User get all thread","FAILURE","2022-07-13T14:59:04.6242028+07:00[Asia/Bangkok]","0.0","0.4"
"As a user on category thread","User get thread by id","FAILURE","2022-07-13T14:59:05.0342032+07:00[Asia/Bangkok]","0.0","0.38"
